bgt_lokaal_id,vec_pand_outline,room,verdieping,appartement,ruimte,attachment,vec_pand_rooms,perceel_id,bag_pnd,bgt_geometry
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r31,EERSTE VERDIEPING,4,slaapkamer,front,"POLYGON ((140758.79066260427 470831.1993853479, 140758.79066701396 470833.79769128567, 140758.01155859476 470833.79764332774, 140756.45401830666 470833.7975474535, 140754.98357727137 470833.79745694064, 140754.9811548847 470831.1942860521, 140758.79066260427 470831.1993853479))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r31,EERSTE VERDIEPING,4,slaapkamer,front,"POLYGON ((140758.79066260427 470831.1993853479, 140758.79066701396 470833.79769128567, 140758.01155859476 470833.79764332774, 140756.45401830666 470833.7975474535, 140754.98357727137 470833.79745694064, 140754.9811548847 470831.1942860521, 140758.79066260427 470831.1993853479))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r32,EERSTE VERDIEPING,4,,front,"POLYGON ((140758.79066701396 470833.79769128567, 140758.7906710117 470836.15326312964, 140757.69687512278 470836.15231553477, 140757.68830030295 470835.35108047916, 140758.0098179334 470835.36113225756, 140758.01155859476 470833.79764332774, 140758.79066701396 470833.79769128567))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r32,EERSTE VERDIEPING,4,,front,"POLYGON ((140758.79066701396 470833.79769128567, 140758.7906710117 470836.15326312964, 140757.69687512278 470836.15231553477, 140757.68830030295 470835.35108047916, 140758.0098179334 470835.36113225756, 140758.01155859476 470833.79764332774, 140758.79066701396 470833.79769128567))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r33,EERSTE VERDIEPING,4,,front,"POLYGON ((140758.7906710117 470836.15326312964, 140758.7906736682 470837.71854496567, 140757.21939794958 470837.71856494184, 140757.21970510873 470836.1519021451, 140757.69687512278 470836.15231553477, 140758.7906710117 470836.15326312964))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r33,EERSTE VERDIEPING,4,,front,"POLYGON ((140758.7906710117 470836.15326312964, 140758.7906736682 470837.71854496567, 140757.21939794958 470837.71856494184, 140757.21970510873 470836.1519021451, 140757.69687512278 470836.15231553477, 140758.7906710117 470836.15326312964))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r34,EERSTE VERDIEPING,4,slaapkamer,front,"POLYGON ((140758.7906736682 470837.71854496567, 140758.79067942742 470841.1120326246, 140754.9727043411 470841.11273216666, 140754.97715441344 470837.7185934483, 140756.07837251018 470837.7185794481, 140757.21939794958 470837.71856494184, 140758.7906736682 470837.71854496567))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r34,EERSTE VERDIEPING,4,slaapkamer,front,"POLYGON ((140758.7906736682 470837.71854496567, 140758.79067942742 470841.1120326246, 140754.9727043411 470841.11273216666, 140754.97715441344 470837.7185934483, 140756.07837251018 470837.7185794481, 140757.21939794958 470837.71856494184, 140758.7906736682 470837.71854496567))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r35,EERSTE VERDIEPING,3,woonkamer,front,"POLYGON ((140760.7746608574 470841.111669113, 140760.77682217193 470836.15498380415, 140761.95927105838 470836.1496942693, 140763.10361733643 470836.1611161076, 140764.59878386365 470836.1681313509, 140764.5872905358 470841.1279278877, 140760.7746608574 470841.111669113))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r35,EERSTE VERDIEPING,3,woonkamer,front,"POLYGON ((140760.7746608574 470841.111669113, 140760.77682217193 470836.15498380415, 140761.95927105838 470836.1496942693, 140763.10361733643 470836.1611161076, 140764.59878386365 470836.1681313509, 140764.5872905358 470841.1279278877, 140760.7746608574 470841.111669113))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r36,EERSTE VERDIEPING,3,c.v.,front,"POLYGON ((140760.77682217193 470836.15498380415, 140760.777166889 470835.3644214415, 140761.96444683964 470835.36432195484, 140761.95927105838 470836.1496942693, 140760.77682217193 470836.15498380415))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r36,EERSTE VERDIEPING,3,c.v.,front,"POLYGON ((140760.77682217193 470836.15498380415, 140760.777166889 470835.3644214415, 140761.96444683964 470835.36432195484, 140761.95927105838 470836.1496942693, 140760.77682217193 470836.15498380415))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r37,EERSTE VERDIEPING,3,toilet,front,"POLYGON ((140760.777166889 470835.3644214415, 140760.77751022053 470834.5770365964, 140761.9600913709 470834.5806696111, 140761.96444683964 470835.36432195484, 140760.777166889 470835.3644214415))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r37,EERSTE VERDIEPING,3,toilet,front,"POLYGON ((140760.777166889 470835.3644214415, 140760.77751022053 470834.5770365964, 140761.9600913709 470834.5806696111, 140761.96444683964 470835.36432195484, 140760.777166889 470835.3644214415))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r38,EERSTE VERDIEPING,3,,front,"POLYGON ((140760.77751022053 470834.5770365964, 140760.77784999314 470833.7978136065, 140761.96386578496 470833.7907208806, 140761.9600913709 470834.5806696111, 140760.77751022053 470834.5770365964))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r38,EERSTE VERDIEPING,3,,front,"POLYGON ((140760.77751022053 470834.5770365964, 140760.77784999314 470833.7978136065, 140761.96386578496 470833.7907208806, 140761.9600913709 470834.5806696111, 140760.77751022053 470834.5770365964))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r39,EERSTE VERDIEPING,3,slaapkamer,front,"POLYGON ((140760.77784999314 470833.7978136065, 140760.77898185205 470831.20204685396, 140764.61029320143 470831.20142593846, 140764.60427680507 470833.7977237413, 140763.1037140043 470833.79820289975, 140761.96386578496 470833.7907208806, 140760.77784999314 470833.7978136065))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r39,EERSTE VERDIEPING,3,slaapkamer,front,"POLYGON ((140760.77784999314 470833.7978136065, 140760.77898185205 470831.20204685396, 140764.61029320143 470831.20142593846, 140764.60427680507 470833.7977237413, 140763.1037140043 470833.79820289975, 140761.96386578496 470833.7907208806, 140760.77784999314 470833.7978136065))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r4,BEGANE GROND,5,m.k.,front,"POLYGON ((140740.49143534125 470830.7074542411, 140740.7303451152 470830.7078141215, 140740.73357769902 470831.1777924138, 140740.49395313457 470831.1875045829, 140740.49143534125 470830.7074542411))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r4,BEGANE GROND,5,m.k.,front,"POLYGON ((140740.49143534125 470830.7074542411, 140740.7303451152 470830.7078141215, 140740.73357769902 470831.1777924138, 140740.49395313457 470831.1875045829, 140740.49143534125 470830.7074542411))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r40,EERSTE VERDIEPING,4,hal,front,"POLYGON ((140756.45401830666 470833.7975474535, 140758.01155859476 470833.79764332774, 140758.0098179334 470835.36113225756, 140757.68830030295 470835.35108047916, 140757.69687512278 470836.15231553477, 140757.21970510873 470836.1519021451, 140756.45410556975 470836.1512388786, 140756.45401830666 470833.7975474535))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
G0402.82fd645236d84d8386b1da9c1768987e,"POLYGON ((140733.41930035528 470840.61992925464, 140734.75335308965 470840.6222144109, 140735.85588482794 470840.6222144109, 140737.64523053105 470840.62831853685, 140739.2199788581 470840.6307170398, 140740.31237059855 470840.6323447827, 140740.2943728353 470842.94356754376, 140745.02019215308 470843.07601707504, 140745.0025646476 470840.63933351194, 140745.00478134822 470838.74646009464, 140745.0141876652 470830.71426706394, 140740.7303451152 470830.7078141215, 140740.49143534125 470830.7074542411, 140739.64273257868 470830.7061758024, 140739.23474767254 470830.7055612366, 140737.65526774744 470830.7031819958, 140733.4393505179 470830.6880701835, 140733.44238140996 470835.6504816228, 140733.42987896854 470838.0511420232, 140733.41930035528 470840.61992925464))",r40,EERSTE VERDIEPING,4,hal,front,"POLYGON ((140756.45401830666 470833.7975474535, 140758.01155859476 470833.79764332774, 140758.0098179334 470835.36113225756, 140757.68830030295 470835.35108047916, 140757.69687512278 470836.15231553477, 140757.21970510873 470836.1519021451, 140756.45410556975 470836.1512388786, 140756.45401830666 470833.7975474535))",HVS00N3211,0402100001491498,"MULTIPOLYGON (((140704.157 470792.094, 140703.22 470804.564, 140697.897 470804.185, 140698.358 470797.953, 140698.719 470793.066, 140698.824 470791.69, 140704.157 470792.094)))"
